"Unique ID","String Flags","Category","Japanese","English Translation","English Translation (34-Char/0x66 Hard-limit)"
"10154","3435921409","Artes","烈破掌","Raging Blast","Raging Blast"
"10155","3435921409","Artes","穿衝破","Rending Thrust","Rending Thrust"
"10156","3435921409","Artes","剛招来","Coil","Coil"
"10157","3435921409","Artes","裂旋破","Punishing Blast","Punishing Blast"
"10158","3435921409","Artes","牙旋衝破","Rending Punishment","Rending Punishment"
"10159","3435921409","Artes","崩襲脚","Havoc Strike","Havoc Strike"
"10160","3435921409","Artes","崩昇蹴撃","Devastating Havoc","Devastating Havoc"
"10161","3435921409","Artes","穿破斬月襲","Rending Havoc","Rending Havoc"
"10162","3435921409","Artes","鷹爪豪掌破","Raging Havoc","Raging Havoc"
"10163","3435921409","Artes","烈穿双撃破","Rending Blast","Rending Blast"
"10164","3435921409","Artes","牙連崩襲顎","Fang Havoc","Fang Havoc"
"10165","3435921409","Artes","斬影烈昴刺","Rending Fang Blade","Rending Fang Blade"
"10166","3435921409","Artes","通牙連破斬","Raging Fang Blast","Raging Fang Blast"
"10167","3435921409","Artes","獅吼滅龍閃","Beast","Beast"
"10168","3435921409","Artes","烈破焔焦撃","Infernal Ruin","Infernal Ruin"
"10169","3435921409","Artes","幻竜拳","Shadow Rush","Shadow Rush"
"10170","3435921409","Artes","迫撃掌","Impact","Impact"
"10171","3435921409","Artes","噴竜撃","Dragon Blast","Dragon Blast"
"10172","3435921409","Artes","鷹爪脚","Talon Strike","Talon Strike"
"10173","3435921409","Artes","連牙弾","Talon Storm","Talon Storm"
"10174","3435921409","Artes","輪舞旋風","Whirlwind Dash","Whirlwind Dash"
"10175","3435921409","Artes","魔神拳・双牙","Twin Demon Fist","Twin Demon Fist"
"10176","3435921409","Artes","臥竜砕","Dragon Crush","Dragon Crush"
"10177","3435921409","Artes","爆竜拳","Wyrm Rush","Wyrm Rush"
"10178","3435921409","Artes","爆牙弾","Talon Blast","Talon Blast"
"10179","3435921409","Artes","軽岩砕落撃","Ground Pound","Ground Pound"
"10180","3435921409","Artes","礫岩迫落撃","Landslide","Landslide"
"10181","3435921409","Artes","巨岩裂落撃","Avalanche Drop","Avalanche Drop"
"10182","3435921409","Artes","万物神追撃","Lord of Creation","Lord of Creation"
"10183","3435921409","Artes","魔神幻竜拳","Demon Shadow","Demon Shadow"
"10184","3435921409","Artes","爆撃掌","Demon Blast","Demon Blast"
"10185","3435921409","Artes","神竜撃","Divine Dragon","Divine Dragon"
"10186","3435921409","Artes","飛連幻竜拳","Phantom Dragon Dance","Phantom Dragon Dance"
"10187","3435921409","Artes","連牙飛燕脚","Swallow Storm","Swallow Storm"
"10188","3435921409","Artes","輪舞噴竜連撃","Whirlwind Blast","Whirlwind Blast"
"10189","3435921409","Artes","魔神拳・竜牙","Demon Strike","Demon Strike"
"10190","3435921409","Artes","砕臥爆竜拳","Wyrm Crush","Wyrm Crush"
"10191","3435921409","Artes","迫撃戦吼","Beast Impact","Beast Impact"
"10192","3435921409","Artes","輪舞爆牙弾","Whirlwind Talon Blast","Whirlwind Talon Blast"
"10193","3435921409","Artes","竜凰天駆","Dragon Strike","Dragon Strike"
"10194","3435921409","Artes","剛・魔神剣","Fierce Demon Fang","Fierce Demon Fang"
"10195","3435921409","Artes","閃光墜刃牙","Light Spear Cannon","Light Spear Cannon"
"10196","3435921409","Artes","雷神剣","Lightning Blade","Lightning Blade"
"10197","3435921409","Artes","風雷神剣","Super Lightning Blade","Super Lightning Blade"
"10198","3435921409","Artes","魔神閃空破","Demon Spear","Demon Spear"
"10199","3435921409","Artes","守護方陣","Guardian Field","Guardian Field"
"10200","3435921409","Artes","サーチガルド","Search Gald","Search Gald"
"10201","3435921409","Artes","スナイプエア","Snipe Air","Snipe Air"
"10202","3435921409","Artes","スナイプロア","Snipe Lower","Snipe Lower"
"10203","3435921409","Artes","ローバーアイテム","Thievery","Thievery"
"10204","3435921409","Artes","ＲＶウィッシュ","Ruined Vain Wish","Ruined Vain Wish"
"10205","3435921409","Artes","ブラッディローズ","Bloody Rose","Bloody Rose"
"10206","3435921409","Artes","旋風槍","Storm Thrust","Storm Thrust"
"10207","3435921409","Artes","裂駆槍","Skewering Spear","Skewering Spear"
"10208","3435921409","Artes","轟破槍","Roaring Spear","Roaring Spear"
"10209","3435921409","Artes","瞬迅槍","Sonic Spear","Sonic Spear"
"10210","3435921409","Artes","天雷槍","Thunder Lance","Thunder Lance"
"10211","3435921409","Artes","滅翔槍","Falling Lance","Falling Lance"
"10212","3435921409","Artes","裂風迅槍衝","Cyclone Surge","Cyclone Surge"
"10213","3435921409","Artes","轟爆旋風牙","Roaring Storm","Roaring Storm"
"10214","3435921409","Artes","裂風瞬迅殺","Cyclone Gale","Cyclone Gale"
"10215","3435921409","Artes","裂風爆雷陣","Cyclone Thunder","Cyclone Thunder"
"10216","3435921409","Artes","滅殺旋風牙","Falling Storm","Falling Storm"
"10217","3435921409","Artes","轟爆迅槍衝","Roaring Surge","Roaring Surge"
"10218","3435921409","Artes","瞬殺迅槍衝","Fatal Surge","Fatal Surge"
"10219","3435921409","Artes","裂走爆雷陣","Goring Thunder","Goring Thunder"
"10220","3435921409","Artes","裂走天翔撃","Goring Descent","Goring Descent"
"10221","3435921409","Artes","瞬殺轟衝撃","Fatal Roar","Fatal Roar"
"10222","3435921409","Artes","迅雷轟衝撃","Thunder Roar","Thunder Roar"
"10223","3435921409","Artes","轟爆天翔撃","Roaring Descent","Roaring Descent"
"10224","3435921409","Artes","迅雷瞬迅殺","Thunder Gale","Thunder Gale"
"10225","3435921409","Artes","瞬殺天翔撃","Fatal Descent","Fatal Descent"
"10226","3435921409","Artes","迅雷天翔撃","Thunder Descent","Thunder Descent"
"10227","3435921409","Artes","錬・鋼体装","Iron Stance","Iron Stance"
"10228","3435921409","Artes","錬・鏡銘弾","Mirror Stance","Mirror Stance"
"10229","3435921409","Artes","紅蓮","Hell Pyre","Hell Pyre"
"10230","3435921409","Artes","凍牙","Ice Fang","Ice Fang"
"10231","3435921409","Artes","轟天","Thunder Blitz","Thunder Blitz"
"10232","3435921409","Artes","衝破","Sonic Bash","Sonic Bash"
"10233","3435921409","Artes","震天","Wild Rain","Wild Rain"
"10234","3435921409","Artes","鷲羽","Eagle Shot","Eagle Shot"
"10235","3435921409","Artes","疾風","Gale Shot","Gale Shot"
"10236","3435921409","Artes","大牙","Giga Fang","Giga Fang"
"10237","3435921409","Artes","屠龍","Dragon Slayer","Dragon Slayer"
"10238","3435921409","Artes","襲爪雷斬","Lightning Tiger Blade","Lightning Tiger Blade"
"10239","3435921409","Artes","シャイニング・バインド","Shining Bind","Shining Bind"
"10240","3435921409","Artes","スラッシュレイン","Slash Rain","Slash Rain"
"10241","3435921409","Artes","サーペントエッジ","Serpent Edge","Serpent Edge"
"10242","3435921409","Artes","トリックスター","Trickster","Trickster"
"10243","3435921409","Artes","インスペクトアイ","Inspect Eye","Inspect Eye"
"10244","3435921409","Artes","トラストアロー","Trust Arrow","Trust Arrow"
"10245","3435921409","Artes","驚破","Voltaic Strike","Voltaic Strike"
"10246","3435921409","Artes","スピネルショット","Spinner Shot","Spinner Shot"
"10247","3435921409","Artes","烈火閃","Infernal Blast","Infernal Blast"
"10248","3435921409","Artes","扇氷閃","Ice Shot","Ice Shot"
"10249","3435921409","Artes","虚空閃","Nihility Soul","Nihility Soul"
"10250","3435921409","Artes","墜陽閃","Glimmer Shot","Glimmer Shot"
"10251","3435921409","Artes","龍炎閃","Wyrm Shot","Wyrm Shot"
"10252","3435921409","Artes","殺劇舞荒拳","Final Fury","Final Fury"
"10253","3435921409","Artes","ライフスティーラー","Life Stealer","Life Stealer"
"10254","3435921409","Artes","スペクトラムアロー","Spectrum Arrow","Spectrum Arrow"
"10255","3435921409","Artes","トレビアンヒップ","Tres Bien Hip","Tres Bien Hip"
"10256","3435921409","Artes","エイミングレイザー","Aiming Laser","Aiming Laser"
"10257","3435921409","Artes","翔旺神影斬","Solar Wind","Solar Wind"
"10258","3435921409","Artes","真ダオスレーザー","Super Dhaos Laser","Super Dhaos Laser"
"10259","3435921409","Artes","ワイルド・ギース","Wild Geese","Wild Geese"
"10260","3435921409","Artes","紅蓮襲撃","Burning Havoc","Burning Havoc"
"10261","3435921409","Artes","烈震天衝","Rending Quake","Rending Quake"
"10262","3435921409","Artes","魔王絶炎煌","Devil's Inferno","Devil's Inferno"
"10263","3435921409","Artes","飛燕瞬連斬","Swallow Fury","Swallow Fury"
"10264","3435921409","Artes","岩斬滅砕陣","Slag Assault","Slag Assault"
"10265","3435921409","Artes","空破絶風撃","Sonic Blast","Sonic Blast"
"10266","3435921409","Artes","レイディアント・ハウル","Radiant Howl","Radiant Howl"
"10267","3435921409","Artes","弧月閃","Moonlight Tempest","Moonlight Tempest"
"10268","3435921409","Artes","翔月双閃","Twin Crescent Strike","Twin Crescent Strike"
"10269","3435921409","Artes","ボムスロー","Bomb Throw","Bomb Throw"
"10270","3435921409","Artes","ボムレイン","Bomb Rain","Bomb Rain"
"10271","3435921409","Artes","牙突衝","Fang Rush","Fang Rush"
"10272","3435921409","Artes","牙連刃","Storm Blade","Storm Blade"
"10273","3435921409","Artes","空襲刃","Diving Dragon","Diving Dragon"
"10274","3435921409","Artes","飛翔刃","Hawk Ascent","Hawk Ascent"
"10275","3435921409","Artes","蛇咬牙突","Snake Bite","Snake Bite"
"10276","3435921409","Artes","翔牙裂臥","Raptor's Prey","Raptor's Prey"
"10277","3435921409","Artes","牙突連撃","Fang Assault","Fang Assault"
"10278","3435921409","Artes","飛翔連斬","Hawk Fury","Hawk Fury"
"10279","3435921409","Artes","爆突襲撃","Bomb Havoc","Bomb Havoc"
"10280","3435921409","Artes","斬刃連牙突","Fang Storm","Fang Storm"
"10281","3435921409","Artes","連牙飛翔鮫","Storm Hawk","Storm Hawk"
"10282","3435921409","Artes","転生蓮牙突","Dragon Fang Rush","Dragon Fang Rush"
"10283","3435921409","Artes","牙連蒼破刃","Azure Storm","Azure Storm"
"10284","3435921409","Artes","爆突轟衝撃","Bomb Destruction","Bomb Destruction"
"10285","3435921409","Artes","臥龍空破","Dragon Shot","Dragon Shot"
"10286","3435921409","Artes","火龍炎舞","Fire Dragon Rampage","Fire Dragon Rampage"
"10287","3435921409","Artes","デッドスパイラル","Dead Spiral","Dead Spiral"
"10288","3435921409","Artes","ピコハン","Pow Hammer","Pow Hammer"
"10289","3435921409","Artes","ノクターナルライト","Nocturnal Light","Nocturnal Light"
"10290","3435921409","Artes","セヴァードフェイト","Severed Fate","Severed Fate"
"10291","3435921409","Artes","バニシングソロゥ","Banishing Sorrow","Banishing Sorrow"
"10292","3435921409","Artes","苦無閃","Gleaming Dagger","Gleaming Dagger"
"10293","3435921409","Artes","虎牙破斬","Tiger Blade","Tiger Blade"
"10294","3435921409","Artes","双牙斬","Fang Blade","Fang Blade"
"10295","3435921409","Artes","刹月華","Moonlight Raven","Moonlight Raven"
"10296","3435921409","Artes","鬼炎斬","Thrashing Devil","Thrashing Devil"
"10297","3435921409","Artes","土竜閃","Earth Dragon","Earth Dragon"
"10298","3435921409","Artes","幻魔裂衝","Phantom Blast","Phantom Blast"
"10299","3435921409","Artes","影走斬","Shadow Edge","Shadow Edge"
"10300","3435921409","Artes","曼樹沙華","Flare Raid","Flare Raid"
"10301","3435921409","Artes","滅掌破","Fury Blast","Fury Blast"
"10302","3435921409","Artes","飯綱落とし","Crow Blade","Crow Blade"
"10303","3435921409","Artes","鬼炎連脚","Blazing Swallow","Blazing Swallow"
"10304","3435921409","Artes","風刃縛封","Cyclone Seal","Cyclone Seal"
"10305","3435921409","Artes","火車落とし","Burning Crow","Burning Crow"
"10306","3435921409","Artes","風塵封縛殺","Quasi Seal","Quasi Seal"
"10307","3435921409","Artes","斬魔龍炎剣","Blazing Devil","Blazing Devil"
"10308","3435921409","Artes","幻魔烈残影","Shadow Blast","Shadow Blast"
"10309","3435921409","Artes","斬魔滅殺剣","Dark Rush Fury","Dark Rush Fury"
"10310","3435921409","Artes","心頭滅却","Samadhi","Samadhi"
"10311","3435921409","Artes","封魔九印剣","Nine Seals","Nine Seals"
"10312","3435921409","Artes","空襲剣","Flying Dragon","Flying Dragon"
"10313","3435921409","Artes","魔人闇","Demom Attack","Demom Attack"
"10314","3435921409","Artes","飛燕連斬","Swallow Talon","Swallow Talon"
"10315","3435921409","Artes","臥竜閃","Glimmer Dragon","Glimmer Dragon"
"10316","3435921409","Artes","臥竜滅破","Shining Dragon","Shining Dragon"
"10317","3435921409","Artes","幻影刃","Phantom Edge","Phantom Edge"
"10318","3435921409","Artes","月閃光","Moon Glare","Moon Glare"
"10319","3435921409","Artes","月閃虚崩","Moon Fall","Moon Fall"
"10320","3435921409","Artes","崩龍斬光剣","Dragon Glare","Dragon Glare"
"10321","3435921409","Artes","魔神煉獄殺","Infernal Suffering","Infernal Suffering"
"10322","3435921409","Artes","閃空翔裂破","Soaring Light Spear","Soaring Light Spear"
"10323","3435921409","Artes","雷神双破斬","Lightning Tiger Blade","Lightning Tiger Blade"
"10324","3435921409","Artes","魔神千烈破","Demonic Sword Rain","Demonic Sword Rain"
"10325","3435921409","Artes","空破絶掌撃","Mega Sonic Thrust","Mega Sonic Thrust"
"10326","3435921409","Artes","翔雨裂空撃","Tempest Rain: Alpha","Tempest Rain: Alpha"
"10327","3435921409","Artes","極光壁","Aurora Wall","Aurora Wall"
"10328","3435921409","Artes","アストラルレイン","Astral Rain","Astral Rain"
"10329","3435921409","Artes","絶破烈氷撃","Frigid Blast","Frigid Blast"
"10330","3435921409","Artes","翔破裂光閃","Light Blast","Light Blast"
"10331","3435921409","Artes","ホーリージャッジメント","Holy Judgment","Holy Judgment"
"10332","3435921409","Artes","ウインドアロー","Wind Arrow","Wind Arrow"
"10333","3435921409","Artes","サンダーブレード","Thunder Blade","Thunder Blade"
"10334","3435921409","Artes","スラストファング","Thrusting Fang","Thrusting Fang"
"10335","3435921409","Artes","コチハン","Ice Hammer","Ice Hammer"
"10336","3435921409","Artes","ポイハン","Toss Hammer","Toss Hammer"
"10337","3435921409","Artes","フィリアボム","Phillia Bomb","Phillia Bomb"
"10338","3435921409","Artes","ツインボム","Twin Bomb","Twin Bomb"
"10339","3435921409","Artes","真空破斬","Void Tempest","Void Tempest"
"10340","3435921409","Artes","集気法","Inspiration","Inspiration"
"10341","3435921409","Artes","虚空蒼破斬","Chaos Blade","Chaos Blade"
"10342","3435921409","Artes","空間翔転移","Eternal Slumber","Eternal Slumber"
"10343","3435921409","Artes","次元斬","Distortion Blade","Distortion Blade"
"10344","3435921409","Artes","襲爪閃空破","Lightning Tiger Blade","Lightning Tiger Blade"
"10345","3435921409","Artes","鳳凰天翔脚","Phoenix Dance","Phoenix Dance"
"10346","3435921409","Artes","時空蒼破斬","Chaos Distortion Blade","Chaos Distortion Blade"
"10347","3435921409","Artes","転移蒼破斬","Chaos Lunge","Chaos Lunge"
"10348","3435921409","Artes","爆砕斬","Destruction","Destruction"
"10349","3435921409","Artes","裂旋斧","Punishment","Punishment"
"10350","3435921409","Artes","弧月閃","Crescent Strike","Crescent Strike"
"10351","3435921409","Artes","崩襲撃","Devastation","Devastation"
"10352","3435921409","Artes","疾風烈旋","Punishing Gale","Punishing Gale"
"10353","3435921409","Artes","雷襲崩撃","Decimating Storm","Decimating Storm"
"10354","3435921409","Artes","爆壊連舞","Deadly Destruction","Deadly Destruction"
"10355","3435921409","Artes","双旋連斧","Dual Punishment","Dual Punishment"
"10356","3435921409","Artes","閃光墜刃牙","Light Spear Cannon","Light Spear Cannon"
