"Unique ID","String Flags","Speaker","Japanese","English Translation"
"300455","3435921409","","これは、また鈍い反応ねぇ……
シグルスかと思ったけど違ったかな？",""
"300456","3435921409","","なんだ、おまえたちは!?",""
"300457","3435921409","","そのリアクションが鈍いってのよ！
襲撃者に名前を聞き返して
答えるとでも――",""
"300458","3435921409","","僕は、ルカ・ミルダ。
こっちのちょっと乱暴なのは
イリア・アニーミです。",""
"300459","3435921409","","ル～カ～～～！
な～に、正体ばらしてくれちゃってんのよ!?",""
"300460","3435921409","","で、でも、質問を無視されると
すごく傷つくじゃない？",""
"300461","3435921409","","……悪い人たちじゃなさそうだね？",""
"300462","3435921409","","頭は悪そうだけどな……",""
"300463","3435921409","","むっかぁ～！
ほらほら、あんたのせいでバカにされた!!",""
"300464","3435921409","","責任とって、しっかりこいつらを
ボコりなさいよ！",""
"300465","3435921409","","う、うん！",""
"300466","3435921409","","ま、負けた……",""
"300467","3435921409","","おたんこルカ！
あんたが、しっかりあたしを
ガードしないからでしょ!!",""
"300468","3435921409","","でも、守ろうと思って前に出ると
イリアは僕ごと撃つから……",""
"300469","3435921409","","男のクセに言い訳しないの！",""
"300470","3435921409","","よぉし、次はもっと
弱そうなシグルスを狙うわよ!!",""
"300471","3435921409","","う、うん。",""
"300472","3435921409","","あの……
突然襲いかかってごめんなさい。
気をつけて旅を続けてくださいね。",""
"300473","3435921409","","ありがと。
ルカっていい人だね。",""
"300474","3435921409","","え!?
えっと、そんな事ないよ……",""
"300475","3435921409","","なーに、ハナの下のばしてんのよ！
でれでれルカッ!!",""
"300476","3435921409","","……で、結局なんなんだ、あいつら？",""
"300477","3435921409","","わからないけど……
楽しい人たちだったね。",""
"300478","3435921409","","そーかぁ？",""
"300600","3435921409","","ここが、自由都市連合（ダイン）の
中央都市シャイロックか。",""
"300601","3435921409","","気をつけろよ、コレット。
自由都市連合（ダイン）の奴らは
抜け目がないので有名だからな……",""
"300602","3435921409","","あ、あれ？
コレット……!?",""
"300603","3435921409","","うぅ……
うぅぅ……",""
"300604","3435921409","","だいじょぶ!?
しっかりして！",""
"300605","3435921409","","おい、コレット。
どうした？",""
"300606","3435921409","","ロイド、この人具合が悪いみたいなの。
病院に連れていってあげようよ。",""
"300607","3435921409","","そりゃ大変だ！　えっと、病院は……
って、気をつけろよ。もしかしたら油断させて
俺たちのフラッグを奪う罠ってことも……。",""
"300608","3435921409","","うっ！",""
"300609","3435921409","","そうかもしれない……",""
"300610","3435921409","","けど、そうじゃないかもしれないから
この人を助けなきゃ！",""
"300611","3435921409","","…………",""
"300612","3435921409","","あぶない!!",""
"300613","3435921409","","うおっ！
ちょ……なにすんだ、ファラ!?",""
"300614","3435921409","","おまえ言ったよな？
ハラ痛のふりして油断させるから
不意打ちしろって。",""
"300615","3435921409","","そ、そうだけど！
この子……いい人なんだもん。",""
"300616","3435921409","","いい人って……そりゃ、まぁ、
こんな作戦にひっかかんのは、
いい人だろうな……",""
"300617","3435921409","","おまえもシグルス……
やっぱり、罠だったんだな！",""
"300618","3435921409","","……うん。ごめんなさい。",""
"300619","3435921409","","そう……なんだ……",""
"300620","3435921409","","よかった！
どこも悪くなかったんだね。",""
"300621","3435921409","","ははっ、いい人っていうか、
『変な奴』だな。",""
"300622","3435921409","","ヌルいのも、そこまでつきぬけてりゃ
きらいじゃねぇけど……",""
"300623","3435921409","","けど、出会っちまったら
戦うのがシグルスの宿命だ。",""
"300624","3435921409","","……騙そうとして、ごめんね。",""
"300625","3435921409","","でも、私には、ユグドラシルバトルに
優勝して叶えたい夢があるんだ。
だから……",""
"300626","3435921409","","正々堂々とあなたたちを倒す！",""
"300627","3435921409","","はぁ、はぁ……
悔しいけど私たちの負けだね。",""
"300628","3435921409","","まさか、ここまでやるとはな。",""
"300629","3435921409","","あなた……名前は？",""
"300630","3435921409","","わたしは、自由都市連合（ダイン）のシグルス
ファラ・エルステッド。
この黒い人は用心棒のユーリ・ローウェル。",""
"300631","3435921409","","用心棒つーか、
このおてんばのお守り役だな。",""
"300632","3435921409","","おてんばって……ちょっと、ユーリ！",""
"300633","3435921409","","自覚がないだけに、
お守りの苦労も十倍って訳だ。",""
"300634","3435921409","","私はコレット・ブルーネル。",""
"300635","3435921409","","ロイド・アーヴィング。
神聖王国（ヘイズル）のシグルスだ。",""
"300636","3435921409","","コレット、ロイド。
わたしたちが持ってる『スクルドフラッグ』を
あなたたちに譲るね。",""
"300637","3435921409","","ファラ、いいのか？
フラッグ渡しちまって。",""
"300638","3435921409","","もちろん。そういう
決まりなんだから、しょうがないよ。",""
"300639","3435921409","","……でも、次は負けないから！",""
"300640","3435921409","","あの人……泣いてた……？",""
"300641","3435921409","","それだけ本気だったってことか。
そっか……あのおてんばがな……",""
"300642","3435921409","","……ごめんなさ――",""
"300643","3435921409","","そこは謝るトコじゃねぇよ。",""
"300644","3435921409","","あんたらも本気で、このバトルを
勝ちにきてるんだろ？",""
"300645","3435921409","","だったら、堂々とオレたちを
踏みつけて先に進めばいい。",""
"300646","3435921409","","ユーリさん……","Yuri..."
"300647","3435921409","","その代わり、次はオレたちも、
あんたらを踏み潰すつもりで戦う。
覚悟しとけよ。",""
"300648","3435921409","","……はい。だけど――",""
"300649","3435921409","","次も、俺たちは負けない！",""
"300650","3435921409","","ははっ、いい返事だ！
また会う時が楽しみだぜ。",""
"300651","3435921409","","ユーリにファラ……
世の中には強い奴らが
いっぱいいるんだな。",""
"300652","3435921409","","でも、ロイドが
一緒ならだいじょぶだよ。",""
"300750","3435921409","","この辺りは
森だったはずなのに……",""
"300751","3435921409","","ああ、マナが足りなくて
砂漠化が進んでるんだな。",""
"300752","3435921409","","シング、この人たち……",""
"300753","3435921409","","うん。
かなり強いみたいだね。",""
"300754","3435921409","","あのさ、もしかして
きみたちはシグルス？",""
"300755","3435921409","","……だったら？",""
"300756","3435921409","","オレたちに、シグルスの
資格を渡してもらう！",""
"300757","3435921409","","名乗りもせずに斬りかかるとは
礼儀知らずな奴だな!!",""
"300758","3435921409","","はぁ、はぁ……まだ……だ……",""
"300759","3435921409","","おまえたち……シグルスじゃないな!?
なぜ無意味なバトルを仕かける！",""
"300760","3435921409","","やめて……
シングは……わたしのために……",""
"300761","3435921409","","無意味じゃ……ない……",""
"300762","3435921409","","オレはシグルスになって
『大いなる実り』の力で
コハクの感情を取り戻すんだ!!",""
"300763","3435921409","","感情を取り戻す？
それじゃあ、この人は……",""
"300764","3435921409","","この辺りが砂漠化しはじめた頃から
コハクから『喜び』の感情が
消えていったんだ。",""
"300765","3435921409","","どんな医者に見せても
理由も治療法もわからなかった。",""
"300766","3435921409","","そしてとうとう、コハクの
心も砂漠みたいに乾ききって
笑う事ができなくなっちゃった……",""
"300767","3435921409","","……シング……もう動かないで……",""
"300768","3435921409","","オレは退けないんだ！
コハクの笑顔を取り戻すために
オレは……オレはッ!!",""
